Experiment,lab,Language,Subject,Age_months,Age_years,method,Query,Response,cite
Wagner2016,Barner,English,082112-ET1,59,4.916666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,082112-ET1,59,4.916666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,082112-ET1,59,4.916666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,3,5,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,4,5,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,5,7,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,8,6,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,10,7,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,5,8,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,8,7,Wagner2016
Wagner2016,Barner,English,080312-VW,44,3.666666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,5,4,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,10,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,10,6,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,4,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,8,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,4,5,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,8,3,Wagner2016
Wagner2016,Barner,English,080212-HS,37,3.083333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,4,3,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,3,9,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,10,8,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,3,6,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,10,7,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,4,9,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,5,10,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,2,8,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,2,8,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,5,8,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,4,10,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,080212-TD,47,3.916666667,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,4,6,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,8,3,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,5,8,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,3,2,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,10,7,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,4,6,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,5,2,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,2,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,10,3,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,2,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,5,4,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,4,3,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,8,2,Wagner2016
Wagner2016,Barner,English,080212-MF,35,2.916666667,non-titrated,3,2,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,1,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,2,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,4,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,8,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,5,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,3,10,Wagner2016
Wagner2016,Barner,English,080212-LA,38,3.166666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,080112-SF,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,4,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,8,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,5,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,10,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,10,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,8,7,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,10,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,080112-SL,46,3.833333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,4,10,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,5,10,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,4,10,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,5,6,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,10,6,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,5,9,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,4,8,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,8,4,Wagner2016
Wagner2016,Barner,English,071112-AM,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,8,6,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,8,7,Wagner2016
Wagner2016,Barner,English,070312-EJ,52,4.333333333,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,8,7,Wagner2016
Wagner2016,Barner,English,070312-MH,56,4.666666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,4,5,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,8,7,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,10,7,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,10,8,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,4,7,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,5,4,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,8,5,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,10,6,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,5,7,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,8,6,Wagner2016
Wagner2016,Barner,English,070312-AB,57,4.75,non-titrated,3,4,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,8,10,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,10,9,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,8,10,Wagner2016
Wagner2016,Barner,English,070312-LH,59,4.916666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,10,10,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,5,5,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,4,4,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,8,8,Wagner2016
Wagner2016,Barner,English,070312-KT,60,5,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,2,2,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,4,3,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,8,6,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,5,10,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,3,3,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,10,4,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,4,5,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,1,1,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,5,4,Wagner2016
Wagner2016,Barner,English,052412-MT,41,3.416666667,non-titrated,2,2,Wagner2016
