"","Experiment","Subject","Language","Age","Sex","Query","Response"
"2786","Wagner2016","080112-SF","Spanish",59.61,"F",8,8
"2787","Wagner2016","080112-SF","Spanish",59.61,"F",10,10
"2788","Wagner2016","080112-SF","Spanish",59.61,"F",2,2
"2789","Wagner2016","080112-SF","Spanish",59.61,"F",1,1
"2790","Wagner2016","080112-SF","Spanish",59.61,"F",5,5
"2791","Wagner2016","080112-SF","Spanish",59.61,"F",4,4
"2792","Wagner2016","080112-SF","Spanish",59.61,"F",8,8
"2793","Wagner2016","080112-SF","Spanish",59.61,"F",3,3
"2794","Wagner2016","080112-SL","Spanish",45.69,"F",1,1
"2795","Wagner2016","080112-SL","Spanish",45.69,"F",2,2
"2796","Wagner2016","080112-SL","Spanish",45.69,"F",4,4
"2797","Wagner2016","080112-SL","Spanish",45.69,"F",8,9
"2798","Wagner2016","080112-SL","Spanish",45.69,"F",5,5
"2799","Wagner2016","080112-SL","Spanish",45.69,"F",3,3
"2800","Wagner2016","080112-SL","Spanish",45.69,"F",10,8
"2801","Wagner2016","080112-SL","Spanish",45.69,"F",3,3
"2802","Wagner2016","080112-SL","Spanish",45.69,"F",10,10
"2803","Wagner2016","080112-SL","Spanish",45.69,"F",4,4
"2804","Wagner2016","080112-SL","Spanish",45.69,"F",1,1
"2805","Wagner2016","080112-SL","Spanish",45.69,"F",5,10
"2806","Wagner2016","080112-SL","Spanish",45.69,"F",2,2
"2807","Wagner2016","080112-SL","Spanish",45.69,"F",8,10
"2808","Wagner2016","080112-SL","Spanish",45.69,"F",10,10
"2809","Wagner2016","080112-SL","Spanish",45.69,"F",2,10
"2810","Wagner2016","080112-SL","Spanish",45.69,"F",1,10
"2811","Wagner2016","080112-SL","Spanish",45.69,"F",5,10
"2812","Wagner2016","080112-SL","Spanish",45.69,"F",4,10
"2813","Wagner2016","080112-SL","Spanish",45.69,"F",8,10
"2814","Wagner2016","080112-SL","Spanish",45.69,"F",3,10
"2815","Wagner2016","071112-AM","Spanish",60,"M",1,1
"2816","Wagner2016","071112-AM","Spanish",60,"M",2,2
"2817","Wagner2016","071112-AM","Spanish",60,"M",4,5
"2818","Wagner2016","071112-AM","Spanish",60,"M",8,6
"2819","Wagner2016","071112-AM","Spanish",60,"M",5,6
"2820","Wagner2016","071112-AM","Spanish",60,"M",3,10
"2821","Wagner2016","071112-AM","Spanish",60,"M",10,2
"2822","Wagner2016","071112-AM","Spanish",60,"M",3,6
"2823","Wagner2016","071112-AM","Spanish",60,"M",10,8
"2824","Wagner2016","071112-AM","Spanish",60,"M",4,10
"2825","Wagner2016","071112-AM","Spanish",60,"M",1,1
"2826","Wagner2016","071112-AM","Spanish",60,"M",5,5
"2827","Wagner2016","071112-AM","Spanish",60,"M",2,10
"2828","Wagner2016","071112-AM","Spanish",60,"M",8,10
"2829","Wagner2016","071112-AM","Spanish",60,"M",10,7
"2830","Wagner2016","071112-AM","Spanish",60,"M",2,2
"2831","Wagner2016","071112-AM","Spanish",60,"M",1,1
"2832","Wagner2016","071112-AM","Spanish",60,"M",5,10
"2833","Wagner2016","071112-AM","Spanish",60,"M",4,10
"2834","Wagner2016","071112-AM","Spanish",60,"M",8,10
"2835","Wagner2016","071112-AM","Spanish",60,"M",3,3
"2836","Wagner2016","070312-EJ","Spanish",51.74,"M",1,1
"2837","Wagner2016","070312-EJ","Spanish",51.74,"M",2,2
"2838","Wagner2016","070312-EJ","Spanish",51.74,"M",4,3
"2839","Wagner2016","070312-EJ","Spanish",51.74,"M",8,6
"2840","Wagner2016","070312-EJ","Spanish",51.74,"M",5,7
"2841","Wagner2016","070312-EJ","Spanish",51.74,"M",3,3
"2842","Wagner2016","070312-EJ","Spanish",51.74,"M",10,7
"2843","Wagner2016","070312-EJ","Spanish",51.74,"M",3,3
"2844","Wagner2016","070312-EJ","Spanish",51.74,"M",10,8
"2845","Wagner2016","070312-EJ","Spanish",51.74,"M",4,3
"2846","Wagner2016","070312-EJ","Spanish",51.74,"M",1,1
"2847","Wagner2016","070312-EJ","Spanish",51.74,"M",5,5
"2848","Wagner2016","070312-EJ","Spanish",51.74,"M",2,2
"2849","Wagner2016","070312-EJ","Spanish",51.74,"M",8,NA
"2850","Wagner2016","070312-EJ","Spanish",51.74,"M",10,NA
"2851","Wagner2016","070312-EJ","Spanish",51.74,"M",2,NA
"2852","Wagner2016","070312-EJ","Spanish",51.74,"M",1,NA
"2853","Wagner2016","070312-EJ","Spanish",51.74,"M",5,NA
"2854","Wagner2016","070312-EJ","Spanish",51.74,"M",4,NA
"2855","Wagner2016","070312-EJ","Spanish",51.74,"M",8,NA
"2856","Wagner2016","070312-EJ","Spanish",51.74,"M",3,NA
"2857","Wagner2016","070312-MH","Spanish",55.92,"F",1,1
"2858","Wagner2016","070312-MH","Spanish",55.92,"F",2,2
"2859","Wagner2016","070312-MH","Spanish",55.92,"F",4,4
"2860","Wagner2016","070312-MH","Spanish",55.92,"F",8,7
"2861","Wagner2016","070312-MH","Spanish",55.92,"F",5,5
"2862","Wagner2016","070312-MH","Spanish",55.92,"F",3,9
"2863","Wagner2016","070312-MH","Spanish",55.92,"F",10,10
"2864","Wagner2016","070312-MH","Spanish",55.92,"F",3,3
"2865","Wagner2016","070312-MH","Spanish",55.92,"F",10,10
"2866","Wagner2016","070312-MH","Spanish",55.92,"F",4,4
"2867","Wagner2016","070312-MH","Spanish",55.92,"F",1,1
"2868","Wagner2016","070312-MH","Spanish",55.92,"F",5,5
"2869","Wagner2016","070312-MH","Spanish",55.92,"F",2,2
"2870","Wagner2016","070312-MH","Spanish",55.92,"F",8,8
"2871","Wagner2016","070312-MH","Spanish",55.92,"F",10,9
"2872","Wagner2016","070312-MH","Spanish",55.92,"F",2,2
"2873","Wagner2016","070312-MH","Spanish",55.92,"F",1,1
"2874","Wagner2016","070312-MH","Spanish",55.92,"F",5,5
"2875","Wagner2016","070312-MH","Spanish",55.92,"F",4,4
"2876","Wagner2016","070312-MH","Spanish",55.92,"F",8,8
"2877","Wagner2016","070312-MH","Spanish",55.92,"F",3,3
"2878","Wagner2016","070312-AB","Spanish",57.47,"F",1,1
"2879","Wagner2016","070312-AB","Spanish",57.47,"F",2,2
"2880","Wagner2016","070312-AB","Spanish",57.47,"F",4,4
"2881","Wagner2016","070312-AB","Spanish",57.47,"F",8,6
"2882","Wagner2016","070312-AB","Spanish",57.47,"F",5,5
"2883","Wagner2016","070312-AB","Spanish",57.47,"F",3,5
"2884","Wagner2016","070312-AB","Spanish",57.47,"F",10,5
"2885","Wagner2016","070312-AB","Spanish",57.47,"F",3,3
"2886","Wagner2016","070312-AB","Spanish",57.47,"F",10,5
"2887","Wagner2016","070312-AB","Spanish",57.47,"F",4,6
"2888","Wagner2016","070312-AB","Spanish",57.47,"F",1,1
"2889","Wagner2016","070312-AB","Spanish",57.47,"F",5,4
"2890","Wagner2016","070312-AB","Spanish",57.47,"F",2,2
"2891","Wagner2016","070312-AB","Spanish",57.47,"F",8,4
"2892","Wagner2016","070312-AB","Spanish",57.47,"F",10,5
"2893","Wagner2016","070312-AB","Spanish",57.47,"F",2,2
"2894","Wagner2016","070312-AB","Spanish",57.47,"F",1,1
"2895","Wagner2016","070312-AB","Spanish",57.47,"F",5,5
"2896","Wagner2016","070312-AB","Spanish",57.47,"F",4,4
"2897","Wagner2016","070312-AB","Spanish",57.47,"F",8,5
"2898","Wagner2016","070312-AB","Spanish",57.47,"F",3,8
"2899","Wagner2016","070312-LH","Spanish",59.01,"F",1,1
"2900","Wagner2016","070312-LH","Spanish",59.01,"F",2,2
"2901","Wagner2016","070312-LH","Spanish",59.01,"F",4,4
"2902","Wagner2016","070312-LH","Spanish",59.01,"F",8,8
"2903","Wagner2016","070312-LH","Spanish",59.01,"F",5,5
"2904","Wagner2016","070312-LH","Spanish",59.01,"F",3,3
"2905","Wagner2016","070312-LH","Spanish",59.01,"F",10,3
"2906","Wagner2016","070312-LH","Spanish",59.01,"F",3,3
"2907","Wagner2016","070312-LH","Spanish",59.01,"F",10,10
"2908","Wagner2016","070312-LH","Spanish",59.01,"F",4,4
"2909","Wagner2016","070312-LH","Spanish",59.01,"F",1,1
"2910","Wagner2016","070312-LH","Spanish",59.01,"F",5,10
"2911","Wagner2016","070312-LH","Spanish",59.01,"F",2,2
"2912","Wagner2016","070312-LH","Spanish",59.01,"F",8,10
"2913","Wagner2016","070312-LH","Spanish",59.01,"F",10,5
"2914","Wagner2016","070312-LH","Spanish",59.01,"F",2,7
"2915","Wagner2016","070312-LH","Spanish",59.01,"F",1,1
"2916","Wagner2016","070312-LH","Spanish",59.01,"F",5,10
"2917","Wagner2016","070312-LH","Spanish",59.01,"F",4,10
"2918","Wagner2016","070312-LH","Spanish",59.01,"F",8,10
"2919","Wagner2016","070312-LH","Spanish",59.01,"F",3,3
"2920","Wagner2016","070312-KT","Spanish",59.67,"F",1,1
"2921","Wagner2016","070312-KT","Spanish",59.67,"F",2,2
"2922","Wagner2016","070312-KT","Spanish",59.67,"F",4,4
"2923","Wagner2016","070312-KT","Spanish",59.67,"F",8,8
"2924","Wagner2016","070312-KT","Spanish",59.67,"F",5,5
"2925","Wagner2016","070312-KT","Spanish",59.67,"F",3,3
"2926","Wagner2016","070312-KT","Spanish",59.67,"F",10,10
"2927","Wagner2016","070312-KT","Spanish",59.67,"F",3,3
"2928","Wagner2016","070312-KT","Spanish",59.67,"F",10,10
"2929","Wagner2016","070312-KT","Spanish",59.67,"F",4,4
"2930","Wagner2016","070312-KT","Spanish",59.67,"F",1,1
"2931","Wagner2016","070312-KT","Spanish",59.67,"F",5,5
"2932","Wagner2016","070312-KT","Spanish",59.67,"F",2,2
"2933","Wagner2016","070312-KT","Spanish",59.67,"F",8,8
"2934","Wagner2016","070312-KT","Spanish",59.67,"F",10,10
"2935","Wagner2016","070312-KT","Spanish",59.67,"F",2,2
"2936","Wagner2016","070312-KT","Spanish",59.67,"F",1,1
"2937","Wagner2016","070312-KT","Spanish",59.67,"F",5,5
"2938","Wagner2016","070312-KT","Spanish",59.67,"F",4,4
"2939","Wagner2016","070312-KT","Spanish",59.67,"F",8,8
"2940","Wagner2016","070312-KT","Spanish",59.67,"F",3,3
"2941","Wagner2016","052412-MT","Spanish",41.35,"F",1,1
"2942","Wagner2016","052412-MT","Spanish",41.35,"F",2,2
"2943","Wagner2016","052412-MT","Spanish",41.35,"F",4,3
"2944","Wagner2016","052412-MT","Spanish",41.35,"F",8,5
"2945","Wagner2016","052412-MT","Spanish",41.35,"F",5,6
"2946","Wagner2016","052412-MT","Spanish",41.35,"F",3,3
"2947","Wagner2016","052412-MT","Spanish",41.35,"F",10,2
"2948","Wagner2016","052412-MT","Spanish",41.35,"F",3,3
"2949","Wagner2016","052412-MT","Spanish",41.35,"F",10,2
"2950","Wagner2016","052412-MT","Spanish",41.35,"F",4,3
"2951","Wagner2016","052412-MT","Spanish",41.35,"F",1,1
"2952","Wagner2016","052412-MT","Spanish",41.35,"F",5,2
"2953","Wagner2016","052412-MT","Spanish",41.35,"F",2,2
"2954","Wagner2016","052412-MT","Spanish",41.35,"F",8,4
"2955","Wagner2016","052412-MT","Spanish",41.35,"F",10,2
"2956","Wagner2016","052412-MT","Spanish",41.35,"F",2,4
"2957","Wagner2016","052412-MT","Spanish",41.35,"F",1,6
"2958","Wagner2016","052412-MT","Spanish",41.35,"F",5,10
"2959","Wagner2016","052412-MT","Spanish",41.35,"F",4,10
"2960","Wagner2016","052412-MT","Spanish",41.35,"F",8,10
"2961","Wagner2016","052412-MT","Spanish",41.35,"F",3,3
"2962","Wagner2016","051612-CV","Spanish",57.2,"M",1,1
"2963","Wagner2016","051612-CV","Spanish",57.2,"M",2,2
"2964","Wagner2016","051612-CV","Spanish",57.2,"M",4,4
"2965","Wagner2016","051612-CV","Spanish",57.2,"M",8,8
"2966","Wagner2016","051612-CV","Spanish",57.2,"M",5,5
"2967","Wagner2016","051612-CV","Spanish",57.2,"M",3,3
"2968","Wagner2016","051612-CV","Spanish",57.2,"M",10,10
"2969","Wagner2016","051612-CV","Spanish",57.2,"M",3,3
"2970","Wagner2016","051612-CV","Spanish",57.2,"M",10,10
"2971","Wagner2016","051612-CV","Spanish",57.2,"M",4,4
"2972","Wagner2016","051612-CV","Spanish",57.2,"M",1,1
"2973","Wagner2016","051612-CV","Spanish",57.2,"M",5,5
"2974","Wagner2016","051612-CV","Spanish",57.2,"M",2,2
"2975","Wagner2016","051612-CV","Spanish",57.2,"M",8,8
"2976","Wagner2016","051612-CV","Spanish",57.2,"M",10,10
"2977","Wagner2016","051612-CV","Spanish",57.2,"M",2,2
"2978","Wagner2016","051612-CV","Spanish",57.2,"M",1,1
"2979","Wagner2016","051612-CV","Spanish",57.2,"M",5,5
"2980","Wagner2016","051612-CV","Spanish",57.2,"M",4,4
"2981","Wagner2016","051612-CV","Spanish",57.2,"M",8,10
"2982","Wagner2016","051612-CV","Spanish",57.2,"M",3,3
"2983","Wagner2016","051612-GG","Spanish",57.24,"M",1,1
"2984","Wagner2016","051612-GG","Spanish",57.24,"M",2,2
"2985","Wagner2016","051612-GG","Spanish",57.24,"M",4,4
"2986","Wagner2016","051612-GG","Spanish",57.24,"M",8,9
"2987","Wagner2016","051612-GG","Spanish",57.24,"M",5,5
"2988","Wagner2016","051612-GG","Spanish",57.24,"M",3,3
"2989","Wagner2016","051612-GG","Spanish",57.24,"M",10,9
"2990","Wagner2016","051612-GG","Spanish",57.24,"M",3,3
"2991","Wagner2016","051612-GG","Spanish",57.24,"M",10,10
"2992","Wagner2016","051612-GG","Spanish",57.24,"M",4,4
"2993","Wagner2016","051612-GG","Spanish",57.24,"M",1,1
"2994","Wagner2016","051612-GG","Spanish",57.24,"M",5,5
"2995","Wagner2016","051612-GG","Spanish",57.24,"M",2,2
"2996","Wagner2016","051612-GG","Spanish",57.24,"M",8,7
"2997","Wagner2016","051612-GG","Spanish",57.24,"M",10,10
"2998","Wagner2016","051612-GG","Spanish",57.24,"M",2,2
"2999","Wagner2016","051612-GG","Spanish",57.24,"M",1,1
"3000","Wagner2016","051612-GG","Spanish",57.24,"M",5,5
"3001","Wagner2016","051612-GG","Spanish",57.24,"M",4,4
"3002","Wagner2016","051612-GG","Spanish",57.24,"M",8,8
"3003","Wagner2016","051612-GG","Spanish",57.24,"M",3,3
"3004","Wagner2016","051612-AG","Spanish",55.63,"M",1,1
"3005","Wagner2016","051612-AG","Spanish",55.63,"M",2,2
"3006","Wagner2016","051612-AG","Spanish",55.63,"M",4,4
"3007","Wagner2016","051612-AG","Spanish",55.63,"M",8,7
"3008","Wagner2016","051612-AG","Spanish",55.63,"M",5,5
"3009","Wagner2016","051612-AG","Spanish",55.63,"M",3,3
"3010","Wagner2016","051612-AG","Spanish",55.63,"M",10,10
"3011","Wagner2016","051612-AG","Spanish",55.63,"M",3,3
"3012","Wagner2016","051612-AG","Spanish",55.63,"M",10,10
"3013","Wagner2016","051612-AG","Spanish",55.63,"M",4,4
"3014","Wagner2016","051612-AG","Spanish",55.63,"M",1,1
"3015","Wagner2016","051612-AG","Spanish",55.63,"M",5,5
"3016","Wagner2016","051612-AG","Spanish",55.63,"M",2,2
"3017","Wagner2016","051612-AG","Spanish",55.63,"M",8,7
"3018","Wagner2016","051612-AG","Spanish",55.63,"M",10,10
"3019","Wagner2016","051612-AG","Spanish",55.63,"M",2,2
"3020","Wagner2016","051612-AG","Spanish",55.63,"M",1,1
"3021","Wagner2016","051612-AG","Spanish",55.63,"M",5,5
"3022","Wagner2016","051612-AG","Spanish",55.63,"M",4,4
"3023","Wagner2016","051612-AG","Spanish",55.63,"M",8,8
"3024","Wagner2016","051612-AG","Spanish",55.63,"M",3,3
"3025","Wagner2016","051612-GM","Spanish",59.57,"F",1,1
"3026","Wagner2016","051612-GM","Spanish",59.57,"F",2,2
"3027","Wagner2016","051612-GM","Spanish",59.57,"F",4,4
"3028","Wagner2016","051612-GM","Spanish",59.57,"F",8,8
"3029","Wagner2016","051612-GM","Spanish",59.57,"F",5,5
"3030","Wagner2016","051612-GM","Spanish",59.57,"F",3,3
"3031","Wagner2016","051612-GM","Spanish",59.57,"F",10,6
"3032","Wagner2016","051612-GM","Spanish",59.57,"F",3,3
"3033","Wagner2016","051612-GM","Spanish",59.57,"F",10,6
"3034","Wagner2016","051612-GM","Spanish",59.57,"F",4,4
"3035","Wagner2016","051612-GM","Spanish",59.57,"F",1,1
"3036","Wagner2016","051612-GM","Spanish",59.57,"F",5,5
"3037","Wagner2016","051612-GM","Spanish",59.57,"F",2,2
"3038","Wagner2016","051612-GM","Spanish",59.57,"F",8,8
"3039","Wagner2016","051612-GM","Spanish",59.57,"F",10,6
"3040","Wagner2016","051612-GM","Spanish",59.57,"F",2,2
"3041","Wagner2016","051612-GM","Spanish",59.57,"F",1,1
"3042","Wagner2016","051612-GM","Spanish",59.57,"F",5,5
"3043","Wagner2016","051612-GM","Spanish",59.57,"F",4,4
"3044","Wagner2016","051612-GM","Spanish",59.57,"F",8,8
"3045","Wagner2016","051612-GM","Spanish",59.57,"F",3,3
"3046","Wagner2016","050912-MM","Spanish",58.36,"M",1,1
"3047","Wagner2016","050912-MM","Spanish",58.36,"M",2,2
"3048","Wagner2016","050912-MM","Spanish",58.36,"M",4,4
"3049","Wagner2016","050912-MM","Spanish",58.36,"M",8,8
"3050","Wagner2016","050912-MM","Spanish",58.36,"M",5,5
"3051","Wagner2016","050912-MM","Spanish",58.36,"M",3,3
"3052","Wagner2016","050912-MM","Spanish",58.36,"M",10,10
"3053","Wagner2016","050912-MM","Spanish",58.36,"M",3,3
"3054","Wagner2016","050912-MM","Spanish",58.36,"M",10,10
"3055","Wagner2016","050912-MM","Spanish",58.36,"M",4,4
"3056","Wagner2016","050912-MM","Spanish",58.36,"M",1,1
"3057","Wagner2016","050912-MM","Spanish",58.36,"M",5,5
"3058","Wagner2016","050912-MM","Spanish",58.36,"M",2,2
"3059","Wagner2016","050912-MM","Spanish",58.36,"M",8,8
"3060","Wagner2016","050912-MM","Spanish",58.36,"M",10,10
"3061","Wagner2016","050912-MM","Spanish",58.36,"M",2,2
"3062","Wagner2016","050912-MM","Spanish",58.36,"M",1,1
"3063","Wagner2016","050912-MM","Spanish",58.36,"M",5,5
"3064","Wagner2016","050912-MM","Spanish",58.36,"M",4,4
"3065","Wagner2016","050912-MM","Spanish",58.36,"M",8,8
"3066","Wagner2016","050912-MM","Spanish",58.36,"M",3,3
"3067","Wagner2016","050912-NM","Spanish",25.95,"M",1,10
"3068","Wagner2016","050912-NM","Spanish",25.95,"M",2,10
"3069","Wagner2016","050912-NM","Spanish",25.95,"M",4,10
"3070","Wagner2016","050912-NM","Spanish",25.95,"M",8,10
"3071","Wagner2016","050912-NM","Spanish",25.95,"M",5,10
"3072","Wagner2016","050912-NM","Spanish",25.95,"M",3,10
"3073","Wagner2016","050912-NM","Spanish",25.95,"M",10,NA
"3074","Wagner2016","050912-NM","Spanish",25.95,"M",3,NA
"3075","Wagner2016","050912-NM","Spanish",25.95,"M",10,NA
"3076","Wagner2016","050912-NM","Spanish",25.95,"M",4,NA
"3077","Wagner2016","050912-NM","Spanish",25.95,"M",1,NA
"3078","Wagner2016","050912-NM","Spanish",25.95,"M",5,NA
"3079","Wagner2016","050912-NM","Spanish",25.95,"M",2,NA
"3080","Wagner2016","050912-NM","Spanish",25.95,"M",8,NA
"3081","Wagner2016","050912-NM","Spanish",25.95,"M",10,NA
"3082","Wagner2016","050912-NM","Spanish",25.95,"M",2,NA
"3083","Wagner2016","050912-NM","Spanish",25.95,"M",1,NA
"3084","Wagner2016","050912-NM","Spanish",25.95,"M",5,NA
"3085","Wagner2016","050912-NM","Spanish",25.95,"M",4,NA
"3086","Wagner2016","050912-NM","Spanish",25.95,"M",8,NA
"3087","Wagner2016","050912-NM","Spanish",25.95,"M",3,NA
"3088","Wagner2016","041912-SP","Spanish",52.14,"F",1,1
"3089","Wagner2016","041912-SP","Spanish",52.14,"F",2,2
"3090","Wagner2016","041912-SP","Spanish",52.14,"F",4,4
"3091","Wagner2016","041912-SP","Spanish",52.14,"F",8,8
"3092","Wagner2016","041912-SP","Spanish",52.14,"F",5,5
"3093","Wagner2016","041912-SP","Spanish",52.14,"F",3,3
"3094","Wagner2016","041912-SP","Spanish",52.14,"F",10,10
"3095","Wagner2016","041912-SP","Spanish",52.14,"F",3,3
"3096","Wagner2016","041912-SP","Spanish",52.14,"F",10,10
"3097","Wagner2016","041912-SP","Spanish",52.14,"F",4,4
"3098","Wagner2016","041912-SP","Spanish",52.14,"F",1,1
"3099","Wagner2016","041912-SP","Spanish",52.14,"F",5,5
"3100","Wagner2016","041912-SP","Spanish",52.14,"F",2,2
"3101","Wagner2016","041912-SP","Spanish",52.14,"F",8,8
"3102","Wagner2016","041912-SP","Spanish",52.14,"F",10,10
"3103","Wagner2016","041912-SP","Spanish",52.14,"F",2,2
"3104","Wagner2016","041912-SP","Spanish",52.14,"F",1,1
"3105","Wagner2016","041912-SP","Spanish",52.14,"F",5,5
"3106","Wagner2016","041912-SP","Spanish",52.14,"F",4,4
"3107","Wagner2016","041912-SP","Spanish",52.14,"F",8,8
"3108","Wagner2016","041912-SP","Spanish",52.14,"F",3,3
"3109","Wagner2016","040912-ML","Spanish",54.47,"F",1,1
"3110","Wagner2016","040912-ML","Spanish",54.47,"F",2,2
"3111","Wagner2016","040912-ML","Spanish",54.47,"F",4,4
"3112","Wagner2016","040912-ML","Spanish",54.47,"F",8,7
"3113","Wagner2016","040912-ML","Spanish",54.47,"F",5,5
"3114","Wagner2016","040912-ML","Spanish",54.47,"F",3,3
"3115","Wagner2016","040912-ML","Spanish",54.47,"F",10,9
"3116","Wagner2016","040912-ML","Spanish",54.47,"F",3,3
"3117","Wagner2016","040912-ML","Spanish",54.47,"F",10,8
"3118","Wagner2016","040912-ML","Spanish",54.47,"F",4,4
"3119","Wagner2016","040912-ML","Spanish",54.47,"F",1,1
"3120","Wagner2016","040912-ML","Spanish",54.47,"F",5,5
"3121","Wagner2016","040912-ML","Spanish",54.47,"F",2,2
"3122","Wagner2016","040912-ML","Spanish",54.47,"F",8,7
"3123","Wagner2016","040912-ML","Spanish",54.47,"F",10,9
"3124","Wagner2016","040912-ML","Spanish",54.47,"F",2,2
"3125","Wagner2016","040912-ML","Spanish",54.47,"F",1,1
"3126","Wagner2016","040912-ML","Spanish",54.47,"F",5,5
"3127","Wagner2016","040912-ML","Spanish",54.47,"F",4,4
"3128","Wagner2016","040912-ML","Spanish",54.47,"F",8,6
"3129","Wagner2016","040912-ML","Spanish",54.47,"F",3,3
"3130","Wagner2016","120711-VC","Spanish",42.14,"M",1,10
"3131","Wagner2016","120711-VC","Spanish",42.14,"M",2,3
"3132","Wagner2016","120711-VC","Spanish",42.14,"M",4,4
"3133","Wagner2016","120711-VC","Spanish",42.14,"M",8,4
"3134","Wagner2016","120711-VC","Spanish",42.14,"M",5,5
"3135","Wagner2016","120711-VC","Spanish",42.14,"M",3,7
"3136","Wagner2016","120711-VC","Spanish",42.14,"M",10,8
"3137","Wagner2016","120711-VC","Spanish",42.14,"M",3,9
"3138","Wagner2016","120711-VC","Spanish",42.14,"M",10,NA
